iter	Logloss
117	0.3229217858
118	0.3220905054
119	0.3213701063
120	0.3209327901
121	0.3201510925
122	0.3191480273
123	0.3184319502
124	0.3177189227
125	0.3170267375
126	0.3163741747
127	0.3158345555
128	0.3152858753
129	0.314854022
130	0.3140816267
131	0.3132169327
132	0.3123649636
133	0.3117437959
134	0.3109747793
135	0.3098517061
136	0.3087243328
137	0.3075010847
138	0.3065884533
139	0.3056487489
140	0.3051985981
141	0.3047014753
142	0.3035691218
143	0.3028352081
144	0.3021559671
145	0.3014087142
146	0.3008937987
147	0.3003696686
148	0.2994699814
149	0.2985601583
150	0.2980710433
151	0.2968712264
152	0.2961769131
153	0.2956268289
154	0.2946134741
155	0.2941792294
156	0.2936319314
157	0.2931387358
158	0.2921627217
159	0.2913661713
160	0.2901631512
161	0.2896910831
162	0.2891095818
163	0.2880861569
164	0.2876200782
165	0.2869615918
166	0.2860040726
167	0.2853869638
168	0.2846634712
169	0.2839960555
170	0.2833554935
171	0.2829916301
172	0.2820084638
173	0.2815614065
174	0.2810495186
175	0.2804886182
176	0.2797448318
177	0.2790914792
178	0.2780939647
179	0.2774664346
180	0.2767111081
181	0.2761447668
182	0.275458593
183	0.2747618883
184	0.2739593265
185	0.273448711
186	0.2728054943
187	0.2723416096
188	0.271919607
189	0.2713632261
190	0.2709189551
191	0.2704587343
192	0.2698365135
193	0.2693665077
194	0.2688674982
195	0.2682762777
196	0.2677368778
197	0.2673670908
198	0.2669081205
199	0.2662492611
200	0.2655255711
201	0.2651790616
202	0.2647456725
203	0.2642435914
204	0.2638201847
205	0.2632308949
206	0.2628577073
207	0.262395095
208	0.2618458664
209	0.2613658782
210	0.2607975623
211	0.2602191105
212	0.2593623366
213	0.2589853754
214	0.2585583926
215	0.2580753549
216	0.257595608
217	0.2570743739
218	0.2566646354
219	0.2563407234
220	0.2558292743
221	0.2551302221
222	0.2543184018
223	0.2535852121
224	0.2531948899
225	0.2527077275
226	0.2519144241
227	0.2515474014
228	0.2509152421
229	0.2504747447
230	0.2499059681
231	0.2491483599
232	0.2488607356
233	0.2485972884
234	0.2481129123
235	0.2475951008
236	0.246811319
237	0.2463904572
238	0.2457684339
239	0.2454886639
240	0.2450141824
241	0.2445489594
242	0.2438816534
243	0.243488501
244	0.2427444952
245	0.2423713953
246	0.2419860971
247	0.2414450519
248	0.2410490693
249	0.2406026482
250	0.2400049118
251	0.2395882185
252	0.2389991261
253	0.2387639148
254	0.2383764227
255	0.2381079295
256	0.2374381004
257	0.2366936119
258	0.2364791771
259	0.2360884161
260	0.2355265504
261	0.2351470443
262	0.2346531685
263	0.2341547513
264	0.2339153276
265	0.233556576
266	0.2331062498
267	0.2325189345
268	0.2318940811
269	0.2316285277
270	0.2311291232
271	0.2308813845
272	0.2303672588
273	0.2297747219
274	0.2293955887
275	0.229195963
276	0.2288422355
277	0.2284921499
278	0.228236206
279	0.2278416275
280	0.2275083036
281	0.2270392851
282	0.2267208799
283	0.2262030683
284	0.2255022171
285	0.2251476779
286	0.2245875015
287	0.2241121864
288	0.2239208537
289	0.2236119263
290	0.2229777047
291	0.2225832799
292	0.2222975642
293	0.2218926743
294	0.2216066077
295	0.2214599873
296	0.2212544159
297	0.2208902892
298	0.2203766681
299	0.2201050595
300	0.2199539196
301	0.2194715619
302	0.219239466
303	0.218823014
304	0.218370801
305	0.2176053385
306	0.2171028187
307	0.2167901396
308	0.2162444432
309	0.2155028068
310	0.2152264154
311	0.2149273388
312	0.2146809823
313	0.2142999184
314	0.2139339269
315	0.2134282697
316	0.2127338028
317	0.2123405846
318	0.2120875147
319	0.2116943184
320	0.2110511456
321	0.2107811166
322	0.2102639632
323	0.2099573395
324	0.2096011328
325	0.2090443571
326	0.2088600011
327	0.2085155759
328	0.208211497
329	0.2077571778
330	0.2073349778
331	0.2071734606
332	0.2068657399
333	0.2066251534
334	0.2064284017
335	0.2061791931
336	0.2057678091
337	0.2052655086
338	0.2049323164
339	0.2043733028
340	0.2040493031
341	0.2034335544
342	0.2032227835
343	0.2028902494
344	0.2026093385
345	0.2022728992
346	0.2018445781
347	0.2016705116
348	0.2013472578
349	0.2007781083
350	0.2005173377
351	0.2002468699
352	0.1997321298
353	0.1993402938
354	0.1991062891
355	0.1986143659
356	0.1982166063
357	0.197573609
358	0.1972505308
359	0.1970221864
360	0.1968099675
361	0.1963929012
362	0.1960081516
363	0.1957445508
364	0.1954857986
365	0.1949937438
366	0.1946174627
367	0.1942861353
368	0.1939146589
369	0.1933570933
370	0.193009443
371	0.1925956238
372	0.1923437167
373	0.1920221303
374	0.1916425364
375	0.1913279705
376	0.1911308897
377	0.1906581635
378	0.1903934876
379	0.1900243807
380	0.1897567431
381	0.1894711152
382	0.1892042016
383	0.188978841
384	0.188837881
385	0.188559888
386	0.188323821
387	0.1878464436
388	0.1874881089
389	0.1869890993
390	0.1867933129
391	0.1865803481
392	0.1862754794
393	0.1859973768
394	0.185753302
395	0.1856099505
396	0.185241787
397	0.184829328
398	0.1843106827
399	0.1837126391
400	0.1835132986
401	0.1832747086
402	0.1829932931
403	0.1827568641
404	0.1823766449
405	0.1822186161
406	0.1817924231
407	0.1816554121
408	0.1812724834
409	0.1810480662
410	0.1809499427
411	0.1807833575
412	0.1804225656
413	0.1800813874
414	0.1799029879
415	0.1795171193
416	0.1790663324
417	0.1788405659
418	0.1784470954
419	0.1782118621
420	0.1778632794
421	0.1775867564
422	0.177260815
423	0.1770645021
424	0.1766826046
425	0.1764530536
426	0.1762998185
427	0.1759345838
428	0.1756547699
429	0.1753885693
430	0.1752339301
431	0.1748615981
432	0.1744959795
433	0.1741320941
434	0.173720052
435	0.1734893272
436	0.1731666329
437	0.172873063
438	0.1725037477
439	0.172251676
440	0.1718789052
441	0.1717587107
442	0.1715637909
443	0.1713203523
444	0.1711433241
445	0.1709491392
446	0.1707755993
447	0.1703704461
448	0.170052732
449	0.169841632
450	0.1695105568
451	0.1691060399
452	0.1688644332
453	0.1684974215
454	0.1682019319
455	0.1680000464
456	0.1676685544
457	0.1673305136
458	0.166996356
459	0.1667250984
460	0.1665527651
461	0.1662599411
462	0.1659421722
463	0.1657502252
464	0.165484584
465	0.1651179453
466	0.1648508781
467	0.1646904908
468	0.1644637919
469	0.1643052804
470	0.1640800624
471	0.1638527492
472	0.1634827977
473	0.1633032573
474	0.1630332941
475	0.1627622449
476	0.1624841313
477	0.1622344071
478	0.1620562161
479	0.161962985
480	0.1617277846
481	0.1615945801
482	0.1614011961
483	0.161057089
484	0.1608916227
485	0.1606588137
486	0.1604144757
487	0.1601161559
488	0.1599896868
489	0.1595874734
490	0.1593945062
491	0.1591729302
492	0.1589110407
493	0.158613412
494	0.1584703238
495	0.1582247352
496	0.1580106514
497	0.1577626495
498	0.15743786
499	0.1570978446
500	0.1567762801
501	0.1564876466
502	0.1561989034
503	0.1559119372
504	0.1554650664
505	0.1551560622
506	0.1549362961
507	0.1547048584
508	0.1543878354
509	0.1542674215
510	0.154127701
511	0.1537943771
512	0.1536238099
513	0.153529065
514	0.1533981093
515	0.1532555806
516	0.1530723106
517	0.152980703
518	0.1528094118
519	0.1526193955
520	0.1522976994
521	0.152058188
522	0.1518699706
523	0.1517140699
524	0.1514822043
525	0.1512136233
526	0.1509185835
527	0.1507167419
528	0.1503967899
529	0.1502420081
530	0.1500850104
531	0.1499293291
532	0.1495850136
533	0.1494028954
534	0.1491412143
535	0.1488531621
536	0.1487529653
537	0.1485983809
538	0.148346057
539	0.1479524658
540	0.147750295
541	0.1474391627
542	0.147297731
543	0.1469877944
544	0.1467865451
545	0.1465987336
546	0.1463582349
547	0.1462460044
548	0.1460954898
549	0.1458443396
550	0.1456782919
551	0.1455361471
552	0.1454127056
553	0.1452438168
554	0.145091207
555	0.1448741395
556	0.1446477477
557	0.1444189756
558	0.1441938344
559	0.1439507578
560	0.1438379459
561	0.1434910416
562	0.143188334
563	0.14292334
564	0.1427322816
565	0.1424992203
566	0.142162046
567	0.1419467227
568	0.1418041281
569	0.1414821907
570	0.1411878749
571	0.1410244051
572	0.1408716856
573	0.1406489029
574	0.1403238391
575	0.140231694
576	0.1400573204
577	0.1398666459
578	0.1395995567
579	0.1394015764
580	0.139181591
581	0.1389510966
582	0.1386949332
583	0.1384512204
584	0.1382243021
585	0.1379046354
586	0.1378173609
587	0.1376399377
588	0.1374346296
589	0.137296412
590	0.1370019426
591	0.1368204168
592	0.1367374204
593	0.136471867
594	0.1361970332
595	0.1359274211
596	0.1355919142
597	0.1355249774
598	0.135430397
599	0.1353045751
600	0.1350890762
601	0.134808297
602	0.1346827602
603	0.1344218799
604	0.134203145
605	0.1339917817
606	0.1338753169
607	0.1336293882
608	0.1334283364
609	0.1332598206
610	0.1330697055
611	0.1329687847
612	0.1327633121
613	0.1326585519
614	0.1324554158
615	0.1323286176
616	0.1320016232
617	0.1318657091
618	0.1317724781
619	0.1316130561
620	0.1314220744
621	0.1312901314
622	0.1308701472
623	0.130599833
624	0.1303836759
625	0.1302541463
626	0.1301182761
627	0.1298776787
628	0.1297852045
629	0.1296562672
630	0.1295331438
631	0.129358474
632	0.129255458
633	0.1291855374
634	0.1290168022
635	0.1287993178
636	0.1286184063
637	0.1284740566
638	0.1283023267
639	0.1281441442
640	0.1279828464
641	0.1278779546
642	0.1277148029
643	0.1275421954
644	0.127360878
645	0.1271380514
646	0.1270553841
647	0.1268912562
648	0.1266543336
649	0.1264183434
650	0.1263335589
651	0.1261959775
652	0.1261181369
653	0.1258214735
654	0.1254964098
655	0.1253170669
656	0.1252359463
657	0.1250644138
658	0.1249072625
659	0.1245674994
660	0.1244333186
661	0.1241911087
662	0.1239218804
663	0.1238073792
664	0.1236665069
665	0.1235568762
666	0.1233753503
667	0.1233106294
668	0.123092048
669	0.1229775029
670	0.1228189475
671	0.1226034158
672	0.1223952995
673	0.1222831238
674	0.1221293512
675	0.1219626563
676	0.1218321174
677	0.1216185821
678	0.1213965125
679	0.1211680365
680	0.1209009803
681	0.1206824538
682	0.1205719235
683	0.1203879624
684	0.1202871294
685	0.1201930975
686	0.1199676492
687	0.1199242752
688	0.1197868473
689	0.1196028094
690	0.1193853799
691	0.119122909
692	0.1190902085
693	0.1190456717
694	0.1189077612
695	0.1187542738
696	0.1183725627
697	0.1183213893
698	0.1181427814
699	0.117956034
700	0.1177917524
701	0.1175198805
702	0.1174299842
703	0.11723954
704	0.1169879071
705	0.1168542748
706	0.116740695
707	0.1166290898
708	0.1164859796
709	0.1163892821
710	0.1162821744
711	0.116144242
712	0.1159840631
713	0.1159095792
714	0.1157172701
715	0.1156422816
716	0.1155713737
717	0.1154966814
718	0.1153148374
719	0.1151245029
720	0.1150180095
721	0.1148594103
722	0.1146813179
723	0.1146070095
724	0.1145352351
725	0.1143665437
726	0.1142402391
727	0.1142045768
728	0.1141340638
729	0.1140020221
730	0.1138479533
731	0.113678878
732	0.1134344741
733	0.1132793632
734	0.1131336314
735	0.1129439331
736	0.1128203051
737	0.1127307708
738	0.1126563198
739	0.1125359827
740	0.1123422257
741	0.1122388476
742	0.1121488965
743	0.1120581994
744	0.1117012249
745	0.1115655961
746	0.1113739452
747	0.1112921445
748	0.1111396992
749	0.1109987831
750	0.1107565731
751	0.110589604
752	0.1103654391
753	0.1101527924
754	0.1099340794
755	0.1097851334
756	0.1095367585
757	0.1094300128
758	0.1093484315
759	0.1092530723
760	0.1091618157
761	0.109008098
762	0.1089675432
763	0.1088039308
764	0.1086350529
765	0.1085017058
766	0.1082815887
767	0.108210286
768	0.1081245252
769	0.1080142363
770	0.1079296384
771	0.1079016109
772	0.1077888758
773	0.1076710397
774	0.1076048488
775	0.1074332944
776	0.10731525
777	0.1071508807
778	0.1068333092
779	0.1067067742
780	0.1065827403
781	0.1065258956
782	0.1063771251
783	0.1061481555
784	0.105868572
785	0.1057392178
786	0.105629258
787	0.105455367
788	0.1052626521
789	0.1050579584
790	0.104965901
791	0.1048053273
792	0.1047350666
793	0.1046274653
794	0.1044170673
795	0.1043045077
796	0.1042368469
797	0.1040663784
798	0.1039690995
799	0.1038563096
800	0.1038083831
801	0.1037553887
802	0.1036569361
803	0.1036217016
804	0.1035669191
805	0.1033345379
806	0.1031438415
807	0.1030734163
808	0.1029420876
809	0.1028520267
810	0.1027385347
811	0.1025333363
812	0.1024101252
813	0.1022964028
814	0.1021228519
815	0.1020386817
816	0.101950387
817	0.1017810155
818	0.1015746983
819	0.1015084306
820	0.1014427333
821	0.1012948185
822	0.1011521691
823	0.1010143464
824	0.1008517761
825	0.1007678692
826	0.1006057268
827	0.1004517567
828	0.1003264832
829	0.100189198
830	0.1001521864
831	0.09997856968
832	0.09989849121
833	0.09984861219
834	0.09975288002
835	0.09962642184
836	0.09958579024
837	0.09944930581
838	0.09940549301
839	0.09928098743
840	0.09910176522
841	0.09900446439
842	0.09892506603
843	0.09876556726
844	0.09855295342
845	0.09845214229
846	0.09831958499
847	0.09815324116
848	0.09810462365
849	0.09797355822
850	0.09783549415
851	0.09773652593
852	0.09763439845
853	0.09749058628
854	0.09737391304
855	0.09717093056
856	0.09692559424
857	0.09686403254
858	0.09678633448
859	0.0966475135
860	0.09637940418
861	0.09626414603
862	0.09615885929
863	0.09612418421
864	0.09605419781
865	0.09586798793
866	0.09575792939
867	0.09570432069
868	0.09557303587
869	0.0954281048
870	0.09516554612
871	0.09507046116
872	0.0950088117
873	0.09484169999
874	0.09480166075
875	0.094700356
876	0.09457678284
877	0.09438489068
878	0.09430434051
879	0.09420789531
880	0.09400575749
881	0.09384697174
882	0.09366599439
883	0.09359326558
884	0.09346963758
885	0.09328054268
886	0.09322852458
887	0.09304871
888	0.09297972185
889	0.09278810393
890	0.09266100951
891	0.09252374623
892	0.09240454997
893	0.0922244063
894	0.09211947059
895	0.09197559261
896	0.09185753719
897	0.09174247648
898	0.09160004649
899	0.09153398175
900	0.09140258175
901	0.09129377923
902	0.09120586294
903	0.09108561359
904	0.0909780287
905	0.09090590871
906	0.0908581249
907	0.09070124787
908	0.09060311883
909	0.09047281579
910	0.09044552329
911	0.09030196891
912	0.09022056311
913	0.09013461038
914	0.09007838542
915	0.08985410535
916	0.08973765699
917	0.08959301661
918	0.08953252994
919	0.08941359695
920	0.0893432321
921	0.08926206214
922	0.08900993561
923	0.08894901564
924	0.088832123
925	0.08863700576
926	0.08856853866
927	0.08849495971
928	0.088444066
929	0.08838034327
930	0.08826449276
931	0.08820251421
932	0.08812560596
933	0.08804975629
934	0.08799830861
935	0.087829535
936	0.08777752786
937	0.0877357993
938	0.08761011997
939	0.08754189969
940	0.08730091833
941	0.08705197299
942	0.087003169
943	0.08682771487
944	0.08678068247
945	0.08670636307
946	0.08658656896
947	0.08629766666
948	0.08620682695
949	0.08610359702
950	0.086031488
951	0.08594365946
952	0.08588430266
953	0.08574448893
954	0.08557120131
955	0.08548482625
956	0.08541129117
957	0.08533522759
958	0.08525781474
959	0.08520210535
960	0.08516990393
961	0.08513243707
962	0.08502912487
963	0.08493918468
964	0.08476398833
965	0.08474770388
966	0.08464794584
967	0.08460687545
968	0.08452182224
969	0.0844730731
970	0.08441910788
971	0.08431852164
972	0.08421231345
973	0.08413791177
974	0.08400397777
975	0.08374059637
976	0.08359661966
977	0.08350838525
978	0.08343615556
979	0.08339058213
980	0.083214766
981	0.08313728184
982	0.0830687599
983	0.0829522512
984	0.08278395477
985	0.08270827512
986	0.08257188392
987	0.08239204741
988	0.08231367472
989	0.08223351945
990	0.08212844662
991	0.08197070848
992	0.08178204139
993	0.08173986307
994	0.0816558794
995	0.08162218611
996	0.08158406107
997	0.0814577126
998	0.08140138342
999	0.0812981864
